Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
ESO383-18,10.108074956099999,0.019578439300000028,0.027622737699999789,0,9.4097559053935758,0.059789594266424828,0.014996736623576368,0,10.011002052117263,0.015963018482736402,0.024797223707262006,0,0.79969999999999997,0.0,0.0097999999999999199,0
ESO399-20,10.473454863300001,0.013118047899999041,0.025828564400001142,0,10.325873856237003,0.022821396262997951,0.018791890837002612,0,9.9329981215804128,0.04452377946958741,0.09884783543041209,0,0.28810000000000002,0.039599999999999969,0.045200000000000018,0
ESO417-G006,9.5495658047000003,0.0238484769699987,0.021292988060000795,0,9.4105622414571961,0.036914783992804345,0.022434025897194232,0,8.987157836953962,0.049787115276037852,0.10177842249396107,0,0.27389999999999998,0.038924000000000014,0.053099999999999981,0
ESO426-G002,10.158735593699999,0.034363566399999712,0.021527385700000679,0,9.8006061391763115,0.012273389733689299,0.083105686996310268,0,9.9081626928217474,0.094115484878251721,0.021410256391748206,0,0.56159999999999999,0.083100000000000063,0.0021999999999999797,0
ESO439-G009,10.455443150000001,0.025923847799999677,0.01767334940000076,0,10.298364270759983,0.018083380840016261,0.028015381859983535,0,9.9376018454112778,0.089287740488723344,0.067155255781276679,0,0.30349999999999999,0.052100000000000035,0.039099999999999968,0
ESO464-G016,10.4819700537,0.023617452399999905,0.014604859299998552,0,10.455882624119704,0.026630072180296338,0.01503757751970447,0,9.523757372671751,,,-1,0.1101,,,-1
ESO479-G031,9.4932407471500007,0.0378061026999994,0.027774238100001014,0,9.2908544773030766,0.045340855656924361,0.066588912213077833,0,9.0643670242343131,0.09019650081568642,0.049567348114313958,0,0.3725,0.069300000000000028,0.043500000000000039,0
ESO490-IG026,10.837208436300001,0.032311909399998839,0.010965238400000743,0,10.689139114940268,0.026680854459732117,0.022757074140267619,0,10.297955978144198,0.099966137555801637,0.022000155044199943,0,0.28889999999999999,0.054200000000000026,0.01319999999999999,0
ESO499-G041,9.7919644802899999,0.01381150265999942,0.030116538550000627,0,9.5961039126253507,0.03099265422464903,0.008439424115350036,0,9.3518711053261132,0.01139946176388662,0.11146742916611352,0,0.36299999999999999,0.0,0.060400000000000009,0
ESO506-G027,10.5615531276,0.011156199700000258,0.04355641330000104,0,10.217555448282956,0.034957014717043933,0.015551775382956379,0,10.299619842377469,0.011708482422530864,0.10685610437746895,0,0.54710000000000003,0.0065999999999999392,0.078400000000000025,0
ESO509-G038,10.317529047300001,0.025707791000000313,0.020873042899999916,0,10.136216710741515,0.0091478270584843813,0.039820555041513828,0,9.8506653355786398,0.099913854381361134,0.020023450588640301,0,0.34129999999999999,0.07080000000000003,0.0,0
