Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
LEDA38038,11.041991396099998,0.023681511400001298,0.025751642299997712,0,10.64561688902617,0.022027684073828269,0.016317551426171306,0,10.819095834844221,0.041064274755779451,0.049985347244220435,0,0.59855551784399996,0.027767106383000062,0.036790633048999877,0
M106,9.8453755987100013,0.0065735445399983661,0.0069223204000010696,0,9.8453755987075411,0.0065735445324577313,0.0069223207275417309,0,8.8453755987100013,,,-1,0.1,,,-1
MCG+00-09-042,11.003539500899999,0.01075867420000165,0.11086926939999842,0,10.971958672608269,0.012775602591730717,0.079400847208269454,0,10.003539500899999,,,-1,0.1,,,-1
MCG+01-57-016,10.5660156005,0.024188730700000605,0.020080729000000019,0,10.36064073158272,0.028464785017279226,0.018929181882718638,0,10.142130321091059,0.057102330808941559,0.075503311991059974,0,0.37680331991400001,0.036942019132000015,0.052374814908999978,0
MCG+02-21-013,10.6788271048,0.016241958000000167,0.014317940999999834,0,10.648957965341111,0.014606453558888788,0.016600307241111167,0,9.7203838332289703,,,-1,0.11004155744300001,,,-1
MCG+02-57-002,10.422262331699999,0.019725191600000969,0.01684677649999955,0,10.379751299279844,0.01250043012015567,0.019161717379843068,0,9.6640373970009446,,,-1,0.17449181711299999,,,-1
MCG+04-22-042,10.1577649472,0.049326163899999997,0.049861322299999955,0,9.9554513443498536,0.027885792340144988,0.03308453495985475,0,9.7287687845954611,0.1492724813545383,0.18826987638546022,0,0.37239499669600001,0.094186238402000022,0.10147912331499997,0
MCG+04-48-002,10.886064557799999,0.013123280100000301,0.012070630100000201,0,10.886064557797907,0.012002065802091622,0.012829235497907376,0,9.8860645577999993,,,-1,0.1,,,-1
MCG+05-03-013,10.7764601503,0.016307350099999951,0.014496936700000518,0,10.747655233569661,0.016088375630339158,0.017613199769661136,0,9.8258859258790228,,,-1,0.112053590117,,,-1
MCG+05-28-032,10.410185504700001,0.017793002499999488,0.016028480500001052,0,10.323068873504118,0.01870459079588116,0.017525824904117471,0,9.6696718327809279,0.084275692639071309,0.10636520411092754,0,0.18175498373500001,0.033544146338999964,0.03494151838700002,0
MCG+06-16-028,10.5235602639,0.028329232799999104,0.020861036999999527,0,10.325940867893671,0.018016672406329093,0.015130681693671377,0,10.086536204795079,0.062789360804920591,0.070065730595079145,0,0.36557453890399999,0.037899947443000015,0.044345559424999959,0
MCG+06-24-008,10.4967263337,0.0066297091000002695,0.2141539815999991,0,10.496726333699955,0.0065656367000439531,0.26069722949995544,0,9.6357875287028723,,,-1,0.13774035406099999,,,-1
MCG+06-49-019,9.7837431986399999,0.024039674830000024,0.022383568989999603,0,9.6679941289438531,0.024003778806147125,0.028745710493852883,0,9.1528865050875989,0.08871985162240037,0.08823455290759874,0,0.23396091245,0.045413836872000013,0.038091502382999992,0
MCG+08-11-011,11.0393633837,0.024084418100001059,0.025981282399998307,0,10.532356393613826,0.021755983586174921,0.019677878813824989,0,10.877477564641021,0.03578645775897904,0.040043652141021013,0,0.68883337464000005,0.023073661349000019,0.026535508659999985,0
MCG+11-11-032,10.147355409999999,0.023958864300000826,0.022992734199998921,0,9.9514985334443722,0.023019180845626153,0.02460114638437183,0,9.707255557724892,0.074259310725107497,0.083808855864891285,0,0.36299458605499996,0.047564673127000079,0.049369325394999941,0
MCG+12-10-067,10.8383624328,0.017538924900000197,0.01720925359999903,0,10.709923088250623,0.015156924449376774,0.014753080150622822,0,10.246638085167834,0.066304050032165662,0.077442226767834299,0,0.25602103702000001,0.033083653275999991,0.034575772540999999,0
MCG-01-05-047,10.6693737482,0.014450799200000475,0.012317727399999256,0,10.643765838741638,0.01333261425836163,0.01250342904163837,0,9.6776166923842943,,,-1,0.101916134713,,,-1
MCG-01-09-045,9.1764966632700009,0.022227997119998122,0.023441111230001255,0,9.154218065375936,0.022388674264064434,0.030245123315934208,0,8.1974024590786794,,,-1,0.10493147937699999,,,-1
MCG-01-13-025,9.4013599030500004,0.027580063960000345,0.031826362310001244,0,8.8451461639298508,0.060022961990149781,0.082804169019849994,0,9.2599966063273946,0.049440963962604556,0.051037941057394676,0,0.72216544385199999,0.052997991302000114,0.047293015659999993,0
MCG-01-24-012,10.279097027799999,0.023361750700001238,0.024830001899998067,0,10.014489193835338,0.021178863964662398,0.022011402435337502,0,9.9383083714371487,0.056007267852850262,0.065473506897149036,0,0.456258894262,0.03932606561299995,0.043659075262000024,0
MCG-01-30-041,10.4179506526,0.011736687300000881,0.021421442300001203,0,10.348008453260592,0.023622048339408508,0.012981301860591543,0,9.5904037599318759,0.068281891878125833,0.29636419211187714,0,0.148748675498,0.022816282465000004,0.071654437033300003,0
MCG-01-33-063,10.259659388599999,0.017307142499999983,0.013500470399998576,0,10.25726867794941,0.013783661550590409,0.017509023349409958,0,9.2596593885999994,,,-1,0.1,,,-1
MCG-01-40-001,10.736456966699999,0.015249803999999756,0.014238339999998573,0,10.703612649310715,0.014527400089285436,0.016201682010715146,0,9.782184285035342,,,-1,0.11110339203299999,,,-1
MCG-02-02-095,9.4408307365600006,,,-1,9.1033075796200009,,,-1,9.0574068808200003,,,1,0.48688022883100002,,,1
MCG-02-08-014,9.8620518491800002,0.022632876730000362,0.020517204960000868,0,9.6123109409117138,0.018897983378284522,0.021285986781714783,0,9.5028542599095474,0.054588636610452212,0.053943122109547659,0,0.43732309270400005,0.037005053916999986,0.035406009288000029,0
MCG-02-08-038,10.163005866699999,0.026634069400001792,0.029633799099999081,0,9.8314460176741516,0.032114395185848466,0.039468349484153009,0,9.8904997901482314,0.063111699071768612,0.070774248608232782,0,0.53394180272699998,0.054905470671000045,0.053856131545000019,0
MCG-02-12-050,10.7180156515,0.016924896900000874,0.018617708500000774,0,10.63000526478652,0.016481997913478708,0.016977474286520078,0,9.98150296480142,0.080866027098581483,0.095819055211419979,0,0.18343715802999999,0.031678335754000031,0.03312084240999999,0
MCG-02-14-009,10.4572428082,0.02719830060000028,0.026510478300000528,0,10.142154165090776,0.028101092809222905,0.032675027390776989,0,10.16983059819297,0.056347443507029027,0.056621130392970898,0,0.51592644593100001,0.043263573087999996,0.043505341020000032,0
