Name,mdust,mdust_err_high,mdust_err_low,mdust_flag,tdust,tdust_err_high,tdust_err_low,tdust_flag,beta,beta_err_high,beta_err_low,beta_flag,alpha,alpha_err_high,alpha_err_low,alpha_flag,wturn,wturn_err_high,wturn_err_low,wturn_flag,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
2MASXJ01073963-1139117,7.5882325669199995,0.10748137807000013,0.074932443189998921,0,28.620148601900002,3.1981537413000005,3.6114754232999999,0,1.6384741872699999,0.34518191199000015,0.28897865974999992,0,2.1245600255200001,0.60993049546,0.50420369501000017,0,36.894342762299999,14.7857191461,10.249256154000001,0,10.865106255000001,0.031298497599999919,0.036845361700001078,0,10.650471642299999,0.050203229300000984,0.10568968579999982,0,10.4542970116,0.15944744629999974,0.17115282959999867,0,0.38747173868900003,0.151859681942,0.10596485963200003,0
2MASXJ03534246+3714077,6.9119146363199997,0.062648816219999404,0.055088497769999911,0,29.827000443999999,2.5775860302999973,2.5658107281999989,0,1.58930595266,0.27643648769000007,0.25718232819999987,0,1.7866642066799998,0.65759987596000036,0.44660480615999987,0,40.789180757600001,25.6737924611,15.559635412400002,0,10.107820051200001,0.02256910479999874,0.023496411500000036,0,10.0627955635,0.029835267699999335,0.06581162252999917,0,9.8497455569000003,,,-1,0.49836833852799994,,,-1
2MASXJ07595347+2323241,8.1888300927499991,0.037783685720000904,0.037794902010000797,0,24.125673743899998,1.1439783974999997,0.98991184650000008,0,2.0344932942400002,0.17477831941999966,0.17259288989000021,0,1.2162927158499999,0.47937469012000022,0.41360036259099986,0,44.832063329300006,18.302262907299991,14.347438302500006,0,11.008473390299999,0.015651364700001835,0.016901475899999241,0,11.0271142023,0.016140411399998555,0.018485793800000039,0,10.008473390299999,,,-1,0.1,,,-1
2MASXJ10402231-4625264,7.2985608292499995,0.11745419285000125,0.069884254939998058,0,26.966052662800003,2.5596185670999958,3.2663464941000022,0,1.9871996610499998,0.27292371578000041,0.25541359940999975,0,1.75328619188,0.47654075926000017,0.36470088850999982,0,45.900620869099996,24.067808743000001,14.117470692799994,0,10.565913479199999,0.026793449600001296,0.028580888599998744,0,10.409173341799999,0.045157158100000316,0.11112299849999907,0,10.062704116300001,0.18918973849999965,0.22794886663000113,0,0.30823489898599998,0.16050108348800002,0.111888787622,0
2MASXJ12005792+0648226,7.6283319894899986,0.081311264420001805,0.056393187379997656,0,25.135758003899998,1.8558060285000018,2.2215723088999972,0,1.90278714273,0.26298838893999998,0.22035653474000005,0,1.5992314025900001,0.52900825892999981,0.42933785788000001,0,44.579883353,21.161870639599996,15.117801285199999,0,10.628947998300001,0.02710368199999813,0.024729040700000482,0,10.5072020104,0.03427803139999952,0.060114933800001324,0,10.015868319299999,0.20232696500000102,0.20124058079999863,0,0.24324556766800001,0.12740440907499997,0.082881940800000026,0
2MASXJ12313717-4758019,7.5472714718800011,0.09057386457999872,0.053464539000001032,0,27.0259798596,1.9200646797999994,2.7331229492999967,0,1.9925026903299998,0.24509511622999991,0.19600474183999972,0,1.9764105982099998,0.58331855016000045,0.44000910408999983,0,41.083603054000001,26.758741615200002,13.312630686199999,0,10.7598409629,0.028809063199998874,0.026048554100000842,0,10.661033274500001,0.036107255599999277,0.082680294200001114,0,10.0833997511,0.26456400750000064,0.31775163833999898,0,0.205307377461,0.16290963331299999,0.101898831866,0
2MASXJ15115979-2119015,7.7806734375899991,0.15442377997000101,0.092993426089999609,0,30.352234252500001,4.0997534721999962,5.3002480838999979,0,1.7644876166799999,0.36899573583,0.26115846275999965,0,1.8952406928200001,0.5616918177600001,0.35041739921999993,0,46.749180518100005,20.656609541399988,15.912031421500007,0,11.311080413499999,0.027824849099999938,0.033492338100000296,0,11.0677926796,0.083960422300000559,0.16143628170000035,0,10.9334309907,0.18945386310000067,0.19481983829999905,0,0.42277994515400003,0.19873201084200004,0.14161901201100002,0
2MASXJ19373299-0613046,7.2154980063399998,0.12649376219000086,0.066424452539999734,0,23.197620908699999,1.939035570599998,2.8009802720999986,0,2.4861726375799997,0.32181001847000035,0.26729915745999966,0,1.8625778944799998,0.57066114179000005,0.40113034737999964,0,42.114113354000004,19.132716243099999,13.991525934100007,0,10.3596762727,0.028426826100000469,0.034479107399999265,0,10.1711640268,0.042866217300000287,0.10001752239999995,0,9.9106129032899997,0.1691930606100005,0.19963393795999984,0,0.35366480022299995,0.15122659042100006,0.11388740209999995,0
6dFJ0626586-370559,7.4545594470300003,0.086672353730000928,0.059429434040001006,0,26.365280336199998,2.4136069712000001,2.5714506473999954,0,1.4377319691699999,0.29966458608000024,0.27191515133999999,0,1.32577145841,0.60747728614999974,0.41460057403499995,0,41.798863644599997,18.9333964096,14.679728467699995,0,10.402340754800001,0.029279377599999989,0.033376536100000465,0,10.2169200436,0.029713416399999915,0.057668946299999746,0,9.9476516195899993,0.13572135791000051,0.14190152765999819,0,0.35090760323100001,0.103530974622,0.081790166489999983,0
CGCG341-006,7.5122432113399995,0.13804198302999993,0.088714931900000238,0,32.535989255700002,4.950395491299993,5.2774349897999997,0,1.6207674884000001,0.34359124117000017,0.3147051488799999,0,2.2108044425900002,0.54999505047999975,0.39833664639999999,0,42.8257996392,21.412676750199992,13.0629870444,0,11.0779837708,0.027917090299999003,0.028128559600000713,0,10.9049028372,0.077921937000001051,0.17958144420000011,0,10.6006689123,0.24102252560000004,0.29298676750000041,0,0.32981715869600003,0.23595830205799995,0.15205640041400001,0
